game_id,game_title_eng,game_title_kor,game_time,game_min_player,game_max_player,game_detail,game_evaluation
283,High Society,하이소사이어티,15,4,5,"하이소사이어티는 경매 메커니즘을 가진 빠르고 전략적인 카드 게임입니다. 플레이어들은 높은 사회적 지위를 얻기 위해 부귀와 명예를 뜻하는 카드를 획득해야 합니다. 각 턴에서, 경매가 시작되며 플레이어는 자신이 가진 돈 카드를 사용해 카드를 입찰합니다. 카드 중에는 플레이어의 점수를 감소시키는 음의 카드도 존재하는데, 이를 피하거나 다른 사람에게 떠넘기는 것이 중요합니다. 게임이 끝날 때 가장 적은 돈을 가지고 있는 플레이어는 즉시 탈락되며, 남은 플레이어들 중 가장 높은 점수를 가진 사람이 승리합니다.","하이소사이어티는 경매를 통해 최고의 부를 모으는 보드게임으로 매우 인기가 있습니다. 수많은 사용자들이 그 전략적 요소와 긴장감 넘치는 게임플레이, 그리고 빠른 판단력이 요구되는 부분을 칭찬하고 있습니다. 또한, 짧은 플레이 타임과 휴대성 또한 특징으로, 초보자부터 전문가까지 모두 즐길 수 있으며, 다른 사람들과 함께할 수 있는 재미를 제공한다는 평가가 이어지고 있습니다. 하지만 일부 사용자들은 운의 요소가 크게 작용하므로 전략적인 부분이 부족하다는 단점을 지적하기도 합니다."
284,13 Clues,13클루,30,3,6,"13클루는 범인, 위치, 무기를 찾아내는 미스터리 보드게임입니다. 각 플레이어는 정답을 추리하기 위한 비밀 보드를 가지고 시작하고, 비밀 카드는 다른 플레이어에게 보이지 않도록 배치합니다. 플레이어들은 차례대로 13개의 클루를 수집하거나 본인의 추측을 서로 교환하는 동시에 다른 플레이어의 정보를 예측하려고 노력합니다. 게임의 목표는 위 세 가지 요소를 가장 먼저 맞히는 것입니다. 일반적으로 전략적 사고와 논리적 추론을 요구하는 게임입니다.","13클루는 많은 사용자들로부터 호평을 받고 있는 미스터리 보드게임입니다. 그들은 게임의 난이도, 전략적인 부분, 그리고 플레이어 간의 상호작용을 사랑하고 있습니다. 13클루의 추리 요소와 숨겨진 정보를 찾아내는 것이 두뇌를 자극하고, 그 과정이 매우 흥미롭다는 평을 받았습니다. 일부 사용자들은 짧은 플레이 시간과 쉽게 배울 수 있는 룰도 칭찬했습니다. 하지만 몇몇 사용자들은 더 많은 플레이어와 함께 플레이할 때 더 재미있으며, 2인용 게임에서는 그 재미가 조금 떨어진다는 의견도 있었습니다. 전반적으로, 13클루는 각종 추리 게임을 즐기는 플레이어들 사이에서 인기가 많은 것으로 나타났습니다."
285,Can't Stop,캔트스탑,30,2,4,"캔트스탑은 전략적인 확률 게임으로, 플레이어는 주사위를 굴려 특정 숫자를 얻으려고 노력합니다. 각 플레이어는 2~12 사이의 숫자를 만들어 나가는데 필요한 정확한 주사위 조합을 얻을 때까지 도전을 계속하거나, 현재의 라운드를 멈추고 포인트를 확보할 수 있습니다. 그러나 도전을 계속할수록 실패의 위험이 커지며, 실패할 경우 그 라운드에서 얻은 포인트를 모두 잃게 됩니다. 따라서 어느 시점에서 도전을 멈출지 결정하는 전략적 판단이 중요한 게임입니다.","""캔트스타프"" 게임에 대한 사용자들의 의견을 종합해보니 크게 긍정적인 반응을 나타냈습니다. 이 게임은 규칙이 간단하여 쉽게 접근 가능하며 누구나 빠르게 배우고 플레이할 수 있다는 점에서 많은 찬사를 받았습니다. 또한, 리스크 관리와 운빨이 복합적으로 작용하는 통계적 요소가 특히 재미를 더한다는 점이 독특한 특징입니다. 게임 중독성 또한 높아 한 번 시작하면 멈출 수 없다는 콘셉트에 아주 잘 부합한다는 평가도 있었습니다. 일부 사용자들은 게임의 재플레이 가치가 높아서 자주 플레이하게 된다고 말했습니다."
286,Balance Game,밸런스게임,15,2,5,밸런스게임은 전략적 플레이와 대응 능력을 요구하는 보드게임이다. 게임의 핵심 메커니즘은 꾸준히 변화하는 게임 보드 상황에 빠르게 적응하면서 자신의 위치를 선점하고 상대방을 방해하는 것입니다. 플레이어는 친구나 가족과 함께 경쟁하면서 고르게 놓인 보드 위 가벼운 오브제들을 움직여 서로의 균형을 유지하도록 도전해야 합니다. 단순히 운이 아니라 계획적인 전략과 빠른 판단력이 필요한 이 게임은 참여자 모두에게 즐거움과 동시에 긴장감을 선사한다.,"밸런스게임에 대한 사용자들의 평가를 종합하면, 이 게임은 계산력과 전략적 사고를 동반한 매우 독특하고 재미있는 게임입니다. 사용자들은 그 짜릿한 순간과 적절하게 균형을 잡는 묘미에 감탄을 감추지 않았습니다. 많은 사람들이 가족, 친구와 즐거운 시간을 보내기에 충분히 흥미롭다고 평가하였으며, 또한 교육적인 면모도 인정받았습니다. 그러나 일부 사용자들은 게임 진행 시간이 다소 길다는 점에 아쉽다는 의견을 제시하기도 했습니다. 그럼에도 불구하고, 밸런스게임을 통해 즐거움과 두뇌 트레이닝을 동시에 얻을 수 있다는 점에서 공통적인 호응을 얻고 있습니다."
287,Yahtzee,요트다이스,30,3,5,"요트다이스는 던질 수 있는 5개의 주사위를 이용한 보드 게임입니다. 플레이어는 주사위를 3번 던질 수 있으며, 원하는 주사위는 언제든지 멈출 수 있습니다. 이후 플레이어는 주사위를 특정 조합으로 배치하여, 주어진 점수카드에 따라 점수를 얻습니다. 주사위의 조합은 특정 수의 일치, 전체 숫자의 합, 숫자의 연속 등 다양합니다. 정해진 라운드가 끝나면, 점수카드에 따라 가장 높은 점수를 얻은 플레이어가 승리합니다.",요트다이스는 전략적인 요소를 결합한 독특한 주사위 게임이라는 회원분들의 호평을 받고 있습니다. 규칙이 단순하면서도 기회가 돌아올 때마다 전략을 세워야 하는 점에서 두뇌 훈련에도 도움이 된다는 평을 받았습니다. 재미있게 즐기면서 가족 혹은 친구들과의 소통도 증진시킬 수 있다는 점에서 플레이어들에게 사랑받고 있습니다. 그러나 배경이나 세부 설정이 다소 심플하다는 아쉬움을 표현한 회원들도 있었습니다.
288,Diamond Game,다이아몬드 게임,20,2,3,"다이아몬드 게임은 플레이어들이 다이아몬드 광산의 소유자가 되고, 다이아몬드 조각을 찾아내서 가장 많은 부를 축적하는 전략 게임입니다. 플레이어들은 차례로 주사위를 굴려 이동하며, 다이아몬드 조각을 발견하거나 다른 플레이어의 광산을 빼앗습니다. 단, 주사위는 확률에 의해 다이아몬드의 양과 위치를 결정하므로 운의 요소가 적지 않습니다. 다이아몬드 조각을 수집하고, 더 큰 다이아몬드를 생성하며, 경쟁자가 가진 다이아몬드를 빼앗는 능력은 게임 전략을 더욱 흥미롭게 합니다.","""다이아몴드 게임""은 사용자들로부터 다양한 평가를 받았습니다. 대다수의 사용자들은 이 게임의 전략적 요소와 다이아몬드 수집 경쟁이 흥미로워서 즐겼다고 평가했습니다. 또한, 게임의 룰이 직관적으로 이해되어 쉽게 접근할 수 있다는 장점을 지적했습니다. 그러나 일부 사용자들은 게임의 재진행성에 문제가 있다고 지적하였습니다. 몇몇 사용자들은 게임이 진행될수록 확률 요소가 커진다는 점을 지적하며, 경쟁적인 전략을 세우는데 어려움을 느꼈다고 말했습니다. 반면, 이러한 비판에도 불구하고 전체적으로는 긍정적인 반응이 많았습니다."
289,Showdown Tactics,구룡투,15,2,2,"""구룡투""는 전략적 판단력과 계획 수립 능력을 겨루는 보드 게임입니다. 주요 목표는 상대보다 많은 영토를 점령하는 것으로, 두 플레이어는 뒤섞여 있는 타일들을 선택하여 조금씩 게임판을 채워나갑니다. 점령한 영토를 최대한 확장하고, 상대의 점령 지역을 최소한으로 줄이는 데 전략이 집중되는 구룡투는 유연한 사고력과 빠른 판단력이 필요합니다. 게임은 모든 타일이 사용될 때까지 진행되며, 점유한 영토의 크기로 승자를 결정합니다.","""구룡투""에 대한 다양한 플레이어들의 의견을 종합하여 보면, 이 게임은 깊고 전략적인 플레이를 요구한다는 평가를 받고 있습니다. 많은 사용자들은 캐릭터들의 고유한 능력과 다양한 플레이 스타일을 높이 평가하였습니다. 또한, 게임의 디자인과 테마도 매력적이라는 의견이 많았습니다. 하지만, 일부 플레이어들은 게임의 높은 난이도와 복잡성에 대한 부정적인 피드백을 제공하였습니다. 더욱이, 초보 플레이어를 위한 가이드나 튜토리얼이 부족하다는 점도 지적되었습니다. 이러한 피드백을 바탕으로, 구룡투는 전략적인 사고를 좋아하고 도전을 즐기는 플레이어들에게 추천할 수 있는 게임이라고 할 수 있습니다."
290,KeyForge: Dark Tidings,키포지 : 어둠의 물결,30,2,2,"""키포지 : 어둠의 물결""은 새로운 세트에 소개된 ""Unfathomable""에서 나온 기존의 7개 진영들 중 하나입니다. 전략적인 생존이 핵심인 게임에서, 각각의 고유한 덱으로 싸웁니다. 덱을 사용하여, 상대의 키를 모두 파괴하거나 우리의 키를 정해진 시간동안 방어하는 목표를 달성해야 합니다. 특별히 어둠의 물결에서는 테이블 위의 홍수 수준이 고정, 상승 또는 하락하는 새로운 메커니즘이 도입되었으며, 이는 게임 전략에 새로운 차원을 추가합니다. 그래서 선수들이 자신의 덱을 더 역동적으로 이용해야 합니다.","""키포지 : 어둠의 물결""에 대한 사용자들의 평가를 바탕으로 한 요약입니다. 키포지 : 어둠의 물결은 기존 키포지 시리즈의 재미를 계승하면서도 새로운 룰과 카드를 도입하여 게임의 흥미를 더 했다는 평이 많습니다. 새롭게 추가된 '물 아래' 메카닉은 전략적인 깊이를 더하며, 플레이어들에게 더 다양한 선택지를 제공한다는 평가입니다. 또한, 변화무쌍한 게임 플레이를 제공하고 덱 구성의 다양성을 증가시킨 점도 많은 긍정적인 반응을 얻었습니다. 하지만 일부 사용자들은 카드의 밸런스에 대해 아쉬움을 표현하며, 조금 더 개선이 필요하다는 의견을 피력했습니다."
291,Let Me Go Travel Please,보내줘 여행,60,2,6,"""보내줘 여행""은 세계 여행을 경험하는 전략 보드게임입니다. 플레이어들은 독특한 여행 경로를 계획하고 최적의 이동수단을 선택하며, 여행 비용을 관리하는 등의 결정을 내리게 됩니다. 유명 관광지를 방문하면 포인트를 얻게 되고, 이 방문 경험을 최대한 많이 쌓는 플레이어가 게임에서 승리합니다. 철저한 계획, 자원 관리, 그리고 타이밍의 중요성을 잘 파악해야 이 게임에서 승리할 수 있습니다. 지구상의 어느 곳으로든 꿈의 여행을 떠날 수 있도록 ""보내줘 여행""에서 마음껏 즐겨보세요!","'보내줘 여행' 게임에 대한 사용자들의 평가를 보면 대체적으로 긍정적인 피드백들이 눈에 띕니다. 사용자들은 인물 설정, 수준에 맞춘 난이도 조절, 다양한 여행 루트 등의 상세한 요소들이 게임을 즐기는데 적절한 재미를 더해준다고 말하고 있습니다. 또한, 이 게임이 여행 경험을 더욱 풍부하게 해주며 동시에 세계 지식을 넓혀주는 점을 특히 칭찬하고 있습니다. 하지만, 일부 사용자들은 게임 플레이 시간이 너무 길다는 점을 지적하며 시간 조절 기능을 추가해달라는 요구를 제시하였습니다."
292,Dying Message : The Novelist's Last Sentence,다잉메시지 : 소설가의 마지막 문장,25,3,6,"다잉메시지 : 소설가의 마지막 문장은 플레이어들이 경찰과 살인마로 나누어져 범인을 찾는 미스터리 보드게임입니다. 살인마는 아이템과 현장을 선택하고, 그에 맞는 마지막 메시지를 작성합니다. 경찰은 이 메시지를 기반으로 범인을 추론하고 증거를 모읍니다. 추리와 블러핑이 결합된 이 게임에서 중요한 것은 상대방의 생각을 읽고, 더 나아가 심리전을 전개하는 것입니다. 다양한 가능성과 전략이 만들어내는 긴장감이 높은 게임으로, 친구들과 함께 즐길 수 있습니다.","게임 '다잉메시지 : 소설가의 마지막 문장'에 대한 사용자들의 반응은 상반된 모습을 보여주었습니다. 일부 사용자들은 이 게임의 독특한 시스템과 이야기 흐름을 칭찬했지만, 다른 일부 사용자들은 게임 진행이 다소 복잡하다는 데에 공감했습니다. 다른 보드게임에 비해 색다른 체험을 제공한다는 점에서 호평을 받았지만, 초보자들이 이해하고 즐기기에 어려운 점이 있다고 지적하였습니다. 게임 방식의 독특성과 이해하기 어려움 사이에서 사용자들의 평가는 갈리는 모습을 보였습니다."
